key;title;isbn13;language_code;publication_date;publisher_id;book_ids
344;Cash;9780060727536;eng;2003-10-07;898;4474,6665
345;The Collected Letters of C.S. Lewis  Volume 1: Family Letters  1905-1931;9780060727635;eng;2004-06-29;898;1020,8944
346;Touching the Void: The True Story of One Man's Miraculous Survival;9780060730550;eng;2004-02-03;873;4191
347;Buddhism: A Concise Introduction;9780060730673;eng;2004-12-14;898;3418,6964
348;The Burglar Who Liked to Quote Kipling (Bernie Rhodenbarr  #3);9780060731250;eng;2005-03-01;907;5123
349;Anybody Out There? (Walsh Family  #4);9780060731304;eng;2006-05-09;2204;5621
350;The Burglar Who Painted Like Mondrian (Bernie Rhodenbarr  #5);9780060731434;eng;2005-07-26;907;5123
351;The Burglar Who Traded Ted Williams (Bernie Rhodenbarr  #6);9780060731441;eng;2005-10-25;907;5123
352;Dogged Pursuit (Jack and Jamie #5);9780060732295;eng;2006-06-27;160;5150
353;Ariel: The Restored Edition;9780060732608;eng;2018-03-06;877;2767,8444
354;The Neil Gaiman Audio Collection;9780060732981;eng;2004-08-31;896;6414
355;The Zebra Wall;9780060733032;eng;2005-02-15;803;4939
356;The Confusion (The Baroque Cycle  #2);9780060733353;en-US;2005-06-14;2210;6405
357;Bridge to Terabithia;9780060734015;en-US;2008-07-01;905;2102,4813
358;After the Wreck  I Picked Myself Up  Spread My Wings  and Flew Away;9780060735258;eng;2006-09-01;889;4603
359;Bloodsucking Fiends (A Love Story  #1);9780060735418;eng;2004-06-01;882;1386
360;Practical Demonkeeping (Pine Cove  #1);9780060735425;eng;2004-05-25;1511;1386
361;Island of the Sequined Love Nun;9780060735449;eng;2004-05-25;873;1386
362;The Lust Lizard of Melancholy Cove (Pine Cove  #2);9780060735456;en-US;2004-05-25;2210;1386
363;Weetzie Bat (Weetzie Bat  #1);9780060736255;eng;2004-07-06;905;2669
365;Behind the Curtain (Echo Falls  #2);9780060737047;en-US;2006-04-25;882;6816
366;The Rocky Road to Romance (Elsie Hawkins  #4);9780060738259;eng;2004-08-31;881;1010,3855
367;Catherine  Called Birdy;9780060739423;eng;2004-06-01;909;4743
368;The Last Innocent Man;9780060739683;eng;2005-01-25;907;6988
370;The Dance of Anger;9780060741044;eng;2005-05-03;2207;3211
371;Alas  Babylon;9780060741877;eng;2005-07-05;877;6631
372;Lilly's Big Day;9780060742362;en-US;2006-03-28;803;4939
373;The Pursuit of Happyness;9780060744878;eng;2006-10-24;82;1296
374;Wicked: The Life and Times of the Wicked Witch of the West;9780060745905;en-US;2004-03-02;2210;2162,3111
375;Crimes Against Nature: How George W. Bush and His Corporate Pals Are Plundering the Country and Hijacking Our Democracy;9780060746872;eng;2004-08-03;864;7473
376;Son of a Witch (The Wicked Years  #2);9780060747220;eng;2006-09-26;2210;2162,3111,3983
377;Conrad's Fate (Chrestomanci  #5);9780060747459;eng;2006-05-09;803;2002
378;This Rough Magic;9780060747473;eng;2004-11-30;907;5813
379;Airs Above the Ground;9780060747480;eng;2004-11-30;907;5813
380;When Nietzsche Wept;9780060748128;eng;2005-01-04;873;3492
383;Battle Cry;9780060751869;eng;2005-06-28;160;5185
385;Mating in Captivity: Reconciling the Erotic and the Domestic;9780060753634;eng;2006-09-05;864;2578
386;Forgotten New York: Views of a Lost Metropolis;9780060754006;eng;2006-09-26;429;4929
387;Selected Writings;9780060754662;eng;2006-05-30;883;612,2455,2671,5872,7112,8575
388;Letters of E.B. White;9780060757083;eng;2006-11-28;864;2127,2197,4454,5779
389;La telaraña de Carlota;9780060757403;spa;2005-10-04;886;2197,2828,3124
390;Forest Mage (Soldier Son  #2);9780060757632;eng;2006-08-29;880;7609
391;The Dead Beat: Lost Souls  Lucky Stiffs  and the Perverse Pleasures of Obituaries;9780060758769;en-US;2007-01-30;873;5642
392;The Last Kingdom (The Saxon Stories  #1);9780060759254;eng;2005-01-25;881;8720
393;Charms for the Easy Life;9780060760250;eng;2005-07-01;873;4852
394;A Couple of April Fools (The Hamlet Chronicles #6);9780060760823;eng;2005-03-01;882;2326,3111
395;Michael Tolliver Lives (Tales of the City  #7);9780060761356;en-US;2007-06-12;864;550
396;What Christians Believe;9780060761530;en-US;2005-02-22;898;1020
398;How to Buy  Sell & Profit on eBay: Kick-Start Your Home-Based Business in Just Thirty Days;9780060762872;eng;2005-05-03;2210;42
399;Psyche in a Dress;9780060763725;eng;2006-09-01;1051;2669
400;You: The Owner's Manual: An Insider's Guide to the Body That Will Make You Healthier and Younger;9780060765316;en-US;2005-01-01;428;5967,6072
401;The Catswold Portal;9780060765408;eng;2005-01-25;880;8066
402;The Chronicles of Narnia (The Chronicles of Narnia  #1-7);9780060765453;eng;2005-10-15;895;1020,6777
403;The Lion  the Witch and the Wardrobe (Chronicles of Narnia #2);9780060765484;eng;2005-10-25;895;1020,6777
404;The Nightmare Room: The Nightmare Begins! (The Nightmare Room  #1-3);9780060766740;en-US;2005-05-24;882;7068
405;A Quick Bite (Argeneau #1);9780060773755;eng;2020-03-31;160;5453
406;A Bite to Remember (Argeneau #5);9780060774073;eng;2006-06-27;160;5453
407;Bite Me If You Can (Argeneau #6);9780060774127;eng;2007-01-30;160;5453
408;Goodnight Moon;9780060775858;eng;2007-01-23;882;1445,5585
409;Brave New World / Brave New World Revisited;9780060776091;eng;2005-07-05;877;149,1375
410;Their Eyes Were Watching God;9780060776534;en-US;2004-11-23;340;7748
411;Reading Like a Writer: A Guide for People Who Love Books and for Those Who Want to Write Them;9780060777050;eng;2007-04-10;873;2675
412;The Cat's Pajamas;9780060777333;eng;2005-07-26;2210;7137
413;Queen of the Scene;9780060778569;en-US;2006-09-26;882;2709,7037
414;How to be Idle;9780060779689;en-US;2005-05-10;882;8703
415;Time For Kids: Butterflies!;9780060782139;eng;2006-02-21;882;1721
417;A Long Shadow (Inspector Ian Rutledge  #8);9780060786717;eng;2006-01-03;2204;1243
418;A False Mirror (Inspector Ian Rutledge  #9);9780060786731;eng;2007-01-09;2204;1243
419;sex.lies.murder.fame.;9780060786809;eng;2006-01-10;82;5337
420;Essays and Stories by Marian Keyes: Bags  Trips  Make-up Tips  Charity  Glory  and the Darker Side of the Story;9780060787035;eng;2005-09-06;2210;5621
421;Sleep  Pale Sister;9780060787110;en-US;2005-08-30;2210;4158
422;Zorro;9780060787219;eng;2005-05-03;897;3505,5577,9211
423;A Fistful of Charms (The Hollows  #4);9780060788193;eng;2006-06-27;907;4955
424;For a Few Demons More (The Hollows  #5);9780060788384;eng;2007-03-20;880;4955
425;Dubliners;9780060789565;eng;2005-05-10;340;1408,1475,2063,2708,3186,4029,5494,5596,8567,8943
426;The Mysteries of Pittsburgh;9780060790592;eng;2005-07-05;873;6046
427;The Patricia Cornwell CD Audio Treasury: All That Remains / Cruel & Unusual (Kay Scarpetta  #3  #4);9780060791216;eng;2005-07-26;881;4777,6644
429;Flight of the Nighthawks (The Darkwar Saga  #1);9780060792787;en-US;2006-04-11;880;7146
430;Into a Dark Realm (The Darkwar Saga  #2);9780060792800;eng;2007-03-27;645;7146
431;The 3-Hour Diet: On the Go;9780060793197;en-US;2005-10-18;2210;4539
432;Lost in the City;9780060795283;eng;2004-11-30;83;2292
433;Focus: The Future of Your Company Depends on It;9780060799908;eng;2005-09-27;868;95,5087
434;The Best American Crime Writing 2006;9780060815523;eng;2006-09-05;606;1403,1762,1903,1949,3375,3982,4122,4278,4332,5685,5705,5820,6570,6601,7340,7537,7810,8111,8595
435;El bosque de los pigmeos;9780060816193;spa;2005-09-06;886;3505
436;Missing Mom;9780060816223;eng;2006-08-22;606;4603
437;The Collected Letters of C.S. Lewis  Volume 3: Narnia  Cambridge  and Joy  1950 - 1963;9780060819224;eng;2007-01-09;898;1020,8944
438;Touch Not the Cat;9780060823726;eng;2005-11-29;907;5813
439;Oracle Bones: A Journey Between China's Past and Present;9780060826581;eng;2006-04-25;864;6861
440;Great Short Works;9780060830939;en-US;1970-11-28;873;2231,2851
441;The Zahir;9780060832810;eng;2006-07-03;898;5569,6782
442;Odalisque (The Baroque Cycle  Vol. 1  Book 3);9780060833183;en-US;2006-03-28;907;6405
443;Warrior Angel;9780060833251;en-US;2007-02-27;160;5321,5583
444;Black Boy;9780060834005;en-US;2005-11-29;864;2292,7365
445;The Sheltering Sky;9780060834821;eng;2005-09-20;608;6708
446;The King of Attolia (The Queen's Thief  #3);9780060835774;eng;2006-01-24;803;5966
447;Rat Bastards: The Life and Times of South Boston's Most Honorable Irish Mobster;9780060837167;eng;2006-03-14;2204;4241,5753
448;The Last Days of Henry VIII;9780060837334;eng;2005-09-20;2204;7499
449;The Thorn Birds;9780060837556;eng;2005-09-06;161;1472
450;Native Son;9780060837563;eng;2005-08-02;877;7365
451;Fast Food Nation: The Dark Side of the All-American Meal;9780060838584;eng;2005-07-05;873;2526
452;Krakatoa: The Day the World Exploded: August 27  1883;9780060838591;eng;2005-07-05;873;8103
453;Walking the Bible: A Journey by Land Through the Five Books of Moses;9780060838638;eng;2005-08-02;2210;967
454;A People's History of the United States;9780060838652;eng;2005-08-02;873;2425,4840
455;Bel Canto;9780060838720;eng;2005-08-02;873;414
456;Ahab's Wife  or The Star-Gazer;9780060838744;eng;2005-08-02;2210;7986
457;Hit Parade (John Keller  #3);9780060840884;eng;2006-07-03;2204;5123
458;The Queen of Attolia (The Queen's Thief  #2);9780060841829;eng;2006-01-24;645;5966
459;The Curtain: An Essay in Seven Parts;9780060841867;eng;2007-01-30;864;5261,6260
460;Instead of Three Wishes;9780060842314;eng;2006-08-08;803;5966
461;Red Herrings and White Elephants: The Origins of the Phrases We Use Every Day;9780060843373;en-US;2005-11-01;864;140,413
463;The Lion  the Witch and the Wardrobe (Narnia);9780060845247;en-US;2005-10-04;889;1020,6777
464;The Mambo Kings Play Songs of Love;9780060845308;en-US;2005-07-05;873;6563
465;Ya Sé Que Te Quiero;9780060845988;spa;2006-04-11;1664;825,2408
466;Sex with the Queen: 900 Years of Vile Kings  Virile Lovers  and Passionate Politics;9780060846732;en-US;2006-04-11;2204;2338
467;The Bush Agenda: Invading the World  One Economy at a Time;9780060846879;eng;2006-04-25;2204;526
468;Valentine Princess (The Princess Diaries  #7.75);9780060847180;eng;2006-12-12;905;5960
470;Back to Wando Passo;9780060851897;en-US;2006-05-23;2204;1681
471;Queen of Babble (Queen of Babble  #1);9780060851989;eng;2006-05-23;2204;5960
472;Animal  Vegetable  Miracle: A Year of Food Life;9780060852559;eng;2007-05-01;889;660,1033,7232,8310
473;Good Omens: The Nice and Accurate Prophecies of Agnes Nutter  Witch;9780060853976;eng;2007-08-07;2205;6414,8528
474;Dates from Hell;9780060854096;eng;2006-03-28;160;4879,4955,5355,5453
475;Continental Drift;9780060854942;eng;2007-03-13;877;7771
476;Equal Rites (Discworld  #3; Witches  #1);9780060855901;eng;2005-09-13;873;8528
477;The Color of Magic (Discworld  #1; Rincewind  #1);9780060855925;eng;2005-09-13;864;8528
478;First They Killed My Father: A Daughter of Cambodia Remembers;9780060856267;eng;2006-04-04;873;5396
479;The Homecoming;9780060859626;en-US;2006-08-30;426;1670,7137
480;The Burglar Who Thought He Was Bogart (Bernie Rhodenbarr  #7);9780060872793;en-US;2006-10-31;907;5123
481;Next;9780060872984;eng;2006-11-28;864;6053
482;Missing You (1-800-Where-R-You  #5);9780060874308;eng;2006-12-26;906;5960
483;Lullabies for Little Criminals;9780060875077;eng;2006-10-17;873;3251
484;Poor People;9780060878825;eng;2007-02-27;606;9123
485;How to Be Popular;9780060880125;eng;2006-08-31;906;5960
486;Blue Angel;9780060882037;eng;2006-02-28;873;2675
487;The Annotated Charlotte's Web;9780060882600;eng;2006-10-31;882;2197,2828,6841
488;Charlotte's Web;9780060882617;en-US;2006-10-31;882;4779
489;A Little Bit Wicked (Last Man Standing  #1);9780060882624;eng;2006-12-26;160;8857
490;Charlotte's Web: Wilbur Finds a Friend;9780060882815;eng;2006-10-31;882;156,2197,3996,6545
491;The Autumn of the Patriarch;9780060882860;eng;2006-03-14;877;2798,3113
492;How to Make Money Like a Porn Star;9780060884055;en-US;2006-09-26;1038;3987,6416
493;Little House in the Big Woods (Little House  #1);9780060885373;eng;2007-01-01;909;2828,5083
494;Farmer Boy (Little House  #2);9780060885380;eng;2007-01-01;909;2828,5083
495;Little House on the Prairie (Little House  #3);9780060885397;eng;2007-01-01;909;2828,5083
496;The Long Winter (Little House  #6);9780060885427;eng;2007-01-01;909;2828,5083
497;Little Town on the Prairie  (Little House  #7);9780060885434;eng;2007-01-01;909;2828,5083
498;The First Four Years  (Little House  #9);9780060885458;eng;2007-01-02;909;2828,5083
499;Laura Ingalls Wilder: A Biography;9780060885526;eng;2007-01-02;882;9022
500;Dumpy's Valentine;9780060885731;eng;2006-12-12;1066;2474,4674,7750,8751
501;The Alchemist;9780060887964;eng;2006-05-02;898;3756,6576
502;To Kill a Mockingbird;9780060888695;eng;2006-08-22;340;8109
503;Wintersmith (Discworld  #35; Tiffany Aching  #3);9780060890315;eng;2006-10-01;906;8528
504;Mariel Hemingway's Healthy Living from the Inside Out: Every Woman's Guide to Real Beauty  Renewed Energy  and a Radiant Life;9780060890391;eng;2006-12-26;898;5637
505;Eaters of the Dead;9780060891565;eng;2006-08-29;160;6053
506;Genome: the Autobiography of a Species in 23 Chapters;9780060894085;eng;2006-05-30;873;5893
507;Brave New World Revisited;9780060898526;eng;2006-09-05;877;149
508;The Zero;9780060898656;eng;2006-08-29;864;4049
509;Welcome to the Monkey House;9780060898717;en-US;2006-05-23;340;805,1863,2187,5007,5618,8735
510;Pacto Con un Demonio;9780060898724;spa;2008-07-01;907;4955
512;The Dream and the Underworld;9780060906825;en-US;1979-07-25;2210;3723
514;An American Childhood;9780060915186;eng;2013-10-15;873;474
515;Holy the Firm;9780060915438;eng;1998-12-30;873;474
516;Think on These Things;9780060916091;eng;1989-10-11;898;1534,4072
517;The Dance of Intimacy: A Woman's Guide to Courageous Acts of Change in Key Relationships;9780060916466;eng;1989-01-01;2210;3211
518;Tell My Horse: Voodoo and Life in Haiti and Jamaica;9780060916497;eng;1990-02-28;882;9198
519;Jonah's Gourd Vine;9780060916510;eng;1990-01-22;82;9198
520;The Lost Continent: Travels in Small Town America;9780060920081;eng;1990-08-28;2210;795
521;Three by Annie Dillard: Pilgrim at Tinker Creek  An American Childhood  The Writing Life;9780060920647;en-US;1990-11-21;873;474
522;Declarations of Independence: Cross-Examining American Ideology;9780060921088;eng;1991-10-23;873;3394
523;The Complete Stories;9780060921712;eng;1996-01-05;82;752,2308,2322,2565,3299,3779,7483,8082,8471,9017,9198
524;Legends  Lies  Cherished Myths of World History;9780060922559;eng;2011-11-29;2210;7351
525;Edgar A. Poe: Mournful and Never-ending Remembrance;9780060923310;en-US;2008-12-23;873;4914
526;The Infinite Plan;9780060924980;eng;1994-03-04;873;3505
527;Soul Mates: Honouring the Mysteries of Love and Relationship;9780060925758;eng;2013-12-13;873;8572
528;The Wit &  Wisdom of Winston Churchill;9780060925772;eng;2007-12-26;873;3680,7309
529;Cathedral  Forge  and Waterwheel: Technology and Invention in the Middle Ages;9780060925819;eng;1995-01-01;873;2658,4568
530;The Throne of the Third Heaven of the Nations Millennium General Assembly: Poems Collected and New;9780060926960;eng;1996-01-01;873;1942
531;Success Stories;9780060927196;en-US;1996-04-26;873;7771
532;Testaments Betrayed: An Essay in Nine Parts;9780060927516;eng;1996-08-02;873;5261,6260,9210
533;Mr. Ives' Christmas;9780060927547;eng;2003-12-23;873;6563
534;Slowness;9780060928414;eng;1997-04-11;873;5261,6260
535;A Simple Habana Melody;9780060928698;eng;2003-06-17;873;6563
536;Full Woman  Fleshly Apple  Hot Moon: Selected Poems;9780060928773;eng;1998-02-11;873;6592,8240
537;As Nature Made Him: The Boy Who Was Raised as a Girl;9780060929596;eng;2001-02-20;873;4276
538;The Active Side of Infinity;9780060929602;eng;1999-12-22;873;1067
540;You Can't Go Home Again;9780060930059;eng;1998-08-05;873;8624
541;The Fifth Mountain;9780060930134;en-US;2000-04-26;898;1448,6782
542;Aphrodite: A Memoir of the Senses;9780060930172;eng;1999-04-07;873;3505,6612,7561
543;V.;9780060930219;eng;2005-07-05;877;1071
546;Cloudsplitter;9780060930868;eng;1999-01-27;873;7771
547;Plato  Not Prozac!: Applying Eternal Wisdom to Everyday Problems;9780060931360;eng;2000-08-01;873;5365
548;The Golden Notebook;9780060931407;eng;1999-02-03;877;2119
550;The Map That Changed the World: William Smith and the Birth of Modern Geology;9780060931803;eng;2002-07-30;1510;8103
551;The Odyssey;9780060931957;eng;1999-06-01;873;750,1540,1546,2213,2288,2930,6874,7320,7368,7475,7967,8915
552;Collected Novellas;9780060932664;eng;2008-01-08;877;2798,3113,3584
553;Collected Stories;9780060932688;eng;2008-05-13;877;2308,2731,2798,2799,3063,3113,3584,4027,5442,7388,7755,8496,8925,9017
554;Everville (Book of the Art #2);9780060933159;eng;1999-11-03;900;1452
556;A Mulligan for Bobby Jobe: A Novel;9780060933524;eng;2002-05-07;873;845
557;Don Quixote;9780060934347;eng;2005-04-26;606;1068,2237,3196,7595,8672,8959
558;In the Footsteps of Mr. Kurtz: Living on the Brink of Disaster in Mobutu's Congo;9780060934439;eng;2002-05-28;873;6199
559;Every Tongue Got to Confess: Negro Folk-tales from the Gulf States;9780060934545;eng;2002-10-01;82;1061,4300,9198
560;A Green Desire;9780060934637;en-US;2001-12-04;873;132,524
561;Mike Nelson's Death Rat!;9780060934729;eng;2003-04-15;543;6106
562;The Big War;9780060934736;en-US;2001-12-04;873;524
563;Middle Age: A Romance;9780060934903;eng;2002-10-01;606;4603
567;One Matchless Time: A Life of William Faulkner;9780060935559;en-US;2005-06-14;873;3899
568;The Girl in the Glass;9780060936198;eng;2005-08-16;2210;3976
569;The Best American Science Writing 2002;9780060936501;eng;2002-09-03;873;118,4052,4561,5893
570;Wittgenstein's Poker: The Story of a Ten-Minute Argument Between Two Great Philosophers;9780060936648;eng;2002-09-17;606;1754,4302
571;Smart Discipline: Fast  Lasting Solutions for Your Child's Self-Esteem and Your Peace of Mind;9780060936662;en-US;2004-03-02;2210;5052
572;How to Go to College Almost for Free  Updated;9780060937652;en-US;2001-09-18;429;729
573;The Schopenhauer Cure;9780060938109;eng;2006-01-03;877;3492
574;El plan infinito;9780060951276;spa;2002-05-14;873;3505
576;Creating a Life Worth Living;9780060952433;eng;1997-08-02;2210;1092
577;African Nights;9780060954833;eng;2000-03-22;2210;5001
578;Under the Volcano;9780060955229;eng;2000-04-26;873;5501
579;The Autobiography of Mark Twain;9780060955427;eng;2000-11-28;873;1222,5749
580;Beauty: The Invisible Embrace;9780060957261;en-US;2005-03-01;873;4403
581;The Darling;9780060957353;en-US;2005-10-11;873;7771
